0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0953,846.6461,0.7172,0.1643,24.4364,11.6882,4.6004,-0.171,-1.5197,-0.2896,-1.0897,3.8041,4.8509,6.7329,5.1797,3.4121,4.8455,2.2215,2.7369,3.077,1.0
0.0624,708.386,0.7692,0.1479,22.6246,15.3911,6.8037,-0.953,0.5995,0.613,-1.2852,1.8476,5.8335,5.17,3.2658,3.8269,3.5991,2.9353,1.7579,1.6493,1.0
0.0788,761.5162,0.7484,0.1691,21.5383,14.49,6.5256,-4.6795,1.3283,0.4124,-2.5963,4.2947,3.6907,5.904,4.4349,5.8024,3.6724,3.862,3.1492,2.5894,1.0
0.0867,799.1907,0.7296,0.1473,24.214,6.3344,5.2188,-5.8575,0.4622,4.3223,1.6323,3.5583,5.6681,4.844,2.9807,4.9143,3.5743,3.7708,3.1211,2.8544,1.0
0.114,857.5928,0.6892,0.1557,23.3392,4.4204,5.4265,0.168,2.6594,2.3548,-1.1068,0.2466,11.1582,6.07,3.985,2.2293,2.573,2.0512,2.37,3.5211,1.0
0.1426,1008.7441,0.6678,0.2338,21.9248,13.3411,4.9469,-7.4372,3.0086,0.6863,-1.0879,3.2023,10.7375,6.0464,4.0727,9.4884,3.7225,3.7601,2.325,3.3804,1.0
0.1865,1080.2188,0.6626,0.2342,23.2121,13.0373,0.8975,-5.8755,0.0182,-0.9679,0.7204,3.1006,13.8188,8.799,5.2179,5.7402,2.9142,2.7701,3.5374,2.3794,1.0
0.1249,864.5182,0.7242,0.1319,31.3622,-0.9011,-0.0024,-6.1419,0.5044,0.5363,-2.1275,0.6954,12.5175,10.4193,6.2769,5.0658,3.9025,4.4742,3.1072,2.3296,1.0
0.1061,712.4843,0.7992,0.0864,38.3121,2.4386,3.3731,-7.6472,-3.4454,-1.1735,-0.6662,1.5756,5.7291,10.7677,4.8926,5.9497,4.8877,5.3713,4.6691,3.3018,1.0
0.13,888.4739,0.7166,0.1539,29.3998,3.2478,1.7138,-0.9161,6.2711,2.9261,0.008,2.2438,11.0017,6.9225,4.5693,3.8911,4.1082,3.0625,2.6489,4.1029,1.0
0.168,1025.5419,0.6322,0.1913,24.4225,-5.2675,6.3365,-11.6134,4.9471,4.2517,-2.7898,0.8423,6.3709,7.81,4.6814,5.3389,4.0728,3.9453,2.7942,3.014,1.0
0.1103,801.447,0.7472,0.1223,32.782,3.237,7.7628,-12.3506,-2.2807,1.0193,-4.2865,0.1732,8.8576,11.7234,8.5504,7.0861,4.5319,3.8361,4.6161,2.3989,1.0
0.1129,902.8052,0.6765,0.1664,25.3244,4.816,11.9832,-6.6302,-1.9909,3.5028,-2.8806,2.3129,11.0692,5.7038,6.5076,5.7906,4.0635,4.2053,2.7408,2.2916,1.0
0.2016,1129.8164,0.5597,0.2584,11.6343,3.6381,8.6719,-5.1294,-2.9137,5.3093,-0.0348,6.0755,14.2318,7.9774,3.8568,6.3249,4.3128,3.2287,3.2405,3.9539,1.0
0.0885,848.9217,0.7016,0.1936,19.5899,11.0603,7.018,-1.3291,4.1733,1.695,0.0194,4.386,11.863,4.9646,3.5209,3.0968,2.5842,2.2188,2.5288,2.8276,1.0
0.1003,816.3594,0.7431,0.161,30.9843,14.1612,8.0906,-5.8288,1.2105,1.3073,-1.6669,3.7898,13.1887,9.93,6.6162,4.7361,2.7816,4.4773,2.5793,2.1137,1.0
0.1566,1031.1819,0.6077,0.2133,21.2181,2.9632,13.4243,-1.4479,0.9015,6.8116,-1.6184,5.6052,13.7767,9.6707,6.6929,5.7876,5.2883,2.9112,3.7288,3.395,1.0
0.1322,951.696,0.6361,0.1933,23.5293,2.1575,11.9489,-7.5876,4.7082,4.6978,-0.4523,4.7411,6.2182,6.2185,4.4904,4.1505,2.3088,5.0398,3.0298,3.4826,1.0
0.1016,825.1912,0.7392,0.1874,25.8296,16.4677,6.3655,-10.7861,1.443,-1.7501,-1.762,3.9641,5.518,5.4305,3.2245,9.3111,3.3045,3.6175,2.6579,2.7183,1.0
0.1085,998.0629,0.6562,0.255,13.44,16.0382,8.8603,-6.0077,2.9976,1.1309,-1.6461,4.2707,10.7903,5.7101,4.1293,6.7788,2.6405,3.7445,2.134,2.8765,1.0
0.2481,1346.9819,0.4553,0.3268,3.559,2.2303,10.3187,-7.1884,0.6582,0.072,-1.7384,0.0426,12.2676,9.9213,3.0287,4.5127,3.7515,3.3331,3.3027,5.1345,1.0
0.1651,1108.687,0.5417,0.1914,16.077,-1.0508,12.0337,1.2787,-1.5454,-1.1462,0.4044,-6.2531,13.3636,10.4212,7.6705,5.7484,6.0306,3.3986,3.169,3.0517,1.0
0.1155,884.7505,0.6659,0.1974,16.2735,8.6093,13.6566,-4.7639,3.0422,5.1301,-2.5298,2.4967,10.0261,6.4792,3.8387,3.5064,3.3967,3.0054,2.393,2.7098,1.0
0.2472,1341.8004,0.4586,0.3106,4.3293,0.9199,9.8536,-4.3765,0.3899,0.2739,-1.0471,-0.7694,17.2208,11.7077,3.4573,3.7248,3.5735,3.2855,3.6783,5.1104,1.0
0.1323,995.3973,0.6635,0.222,17.6813,13.8927,5.8416,-6.1565,-0.3401,-2.0205,0.3766,1.9753,5.4544,6.8114,3.3289,5.4946,2.9633,2.3357,3.2794,3.6512,1.0
0.1448,982.4329,0.6732,0.1687,28.0734,0.196,-0.8163,-0.9682,4.4362,1.7371,-0.8179,3.6304,17.0388,9.0533,5.1266,2.7745,7.8842,4.1908,4.5124,3.6547,1.0
0.1066,854.6631,0.7316,0.1534,28.3128,10.4337,7.6177,-10.9132,-1.8069,3.0451,-0.6331,-0.7061,9.0591,8.0536,5.4232,2.7791,4.1187,4.363,2.4665,2.8603,1.0
0.1184,915.7108,0.6849,0.1915,21.285,11.1216,9.0009,-7.4269,-2.1287,1.8988,-0.6472,0.5701,8.4801,8.0638,4.7221,6.534,3.9891,4.1034,2.5203,2.8806,1.0
0.1449,966.6769,0.6734,0.1794,24.0584,5.5419,4.6771,-3.755,-0.9204,2.7279,-0.9522,2.3075,14.9925,12.571,5.4447,6.1076,3.7928,3.2406,2.973,2.1668,1.0
0.072,705.2906,0.7905,0.1035,34.8734,8.8512,10.6023,-10.5953,-2.6474,1.5606,-3.4134,-1.4211,9.7914,6.9707,4.0092,4.7697,3.2503,3.3111,2.3845,3.19,1.0
0.1283,908.1994,0.6884,0.1965,23.7112,11.6594,12.2351,-8.3941,-0.7729,3.1088,-0.0612,3.7559,13.591,4.4466,5.5548,8.3073,3.8298,2.311,3.5095,2.7507,1.0
0.1128,898.1862,0.6858,0.1622,24.4684,6.9448,10.8111,-4.8005,-2.6706,2.715,-0.4237,-1.545,15.322,6.0931,5.658,5.594,4.0921,3.7507,3.2795,5.1877,1.0
0.1072,905.4176,0.6673,0.1292,29.1114,-1.9379,11.4775,-5.8241,-3.2175,5.4783,-3.3912,-2.2406,10.5096,7.4413,4.513,4.3953,4.2798,3.3673,3.8398,4.541,1.0
0.0944,789.3687,0.7373,0.1298,29.9167,6.5692,7.1841,-5.7323,-1.2804,0.8212,2.7766,4.6652,4.8121,6.1423,4.9973,2.8919,3.732,4.8102,4.4936,3.023,1.0
0.1352,1025.2327,0.6399,0.2326,17.6315,9.6751,6.3908,-4.3317,-0.6211,1.0201,0.7945,1.8492,11.4822,6.3535,5.8354,5.5867,3.1774,2.4428,4.6859,2.479,1.0
0.1959,1276.0905,0.5163,0.3624,11.1193,12.7512,14.0119,-10.8625,4.0693,1.778,-6.2585,-0.9411,11.0286,4.6186,4.7483,4.0946,2.9281,3.1083,2.1972,1.8126,1.0
0.1046,824.4954,0.7199,0.1836,20.0282,11.7043,5.7037,-6.0729,2.1919,3.041,3.4942,3.2764,6.8861,3.6254,2.5837,4.0911,2.4697,2.7512,2.7232,2.0037,1.0
0.1568,1066.895,0.6059,0.2145,15.1932,6.4215,8.8296,-6.5185,-6.6301,3.1552,-1.5099,0.3998,9.6542,5.7281,7.4581,3.8622,6.8574,3.6439,5.0163,3.799,1.0
0.1047,768.4403,0.7477,0.1274,30.3732,11.8784,13.8696,-7.1235,-4.9448,-0.8447,-6.2577,0.571,6.4481,7.8535,6.1692,5.2285,6.0489,4.859,3.2906,3.4858,1.0
0.1056,926.0911,0.6682,0.2119,15.4479,12.7089,6.8226,-1.5308,1.2718,-1.4699,-2.8729,2.9,5.3023,10.3235,2.9037,5.5731,2.4367,2.1526,2.0425,2.4119,1.0
0.1367,961.7517,0.6029,0.1652,22.6436,-5.1767,17.2843,-1.4051,2.663,3.1121,-3.2128,-0.0568,7.5871,8.2581,7.5651,6.789,6.1636,3.3205,3.9009,4.0413,1.0
0.1077,806.4851,0.7259,0.1313,32.2518,2.6131,8.1062,-2.3783,1.1784,-0.3593,-2.4856,0.5066,13.5331,5.9519,8.2294,4.8139,4.5199,2.419,2.6523,3.8186,1.0
0.0547,671.5489,0.7862,0.119,27.349,11.6141,5.4445,2.0204,-0.5714,0.5806,0.8891,-0.4898,5.0955,4.8885,3.6801,3.4431,2.936,2.3905,4.2316,4.0592,1.0
0.1118,862.6009,0.6853,0.1882,19.7277,8.6946,12.9012,-8.5827,-0.6317,1.6543,-2.0096,3.2404,11.1582,5.1152,3.6335,5.3484,2.5867,3.512,3.451,2.3018,1.0
0.1639,1043.9817,0.5982,0.2369,15.2684,6.61,12.5346,-6.0091,0.8187,4.2745,-1.8349,3.0572,7.6418,5.0312,5.0698,6.9528,3.4704,2.734,2.8604,2.4791,1.0
0.1085,782.9819,0.7357,0.1248,37.2209,0.8166,6.789,-10.0552,0.1328,-0.6622,-0.8364,7.5492,8.3151,9.165,10.511,4.0219,4.3672,3.5686,4.2959,4.8741,1.0
0.1618,1092.4169,0.5967,0.2486,18.5062,6.585,9.3371,-8.3447,0.8313,-0.342,-0.2382,4.3512,12.7966,17.3401,8.6598,8.0394,6.1476,4.8406,4.4604,3.0597,1.0
0.135,992.7363,0.6599,0.1819,23.0127,2.8432,0.165,-7.1614,0.0933,4.1173,0.5914,1.4164,12.433,11.6388,7.9052,7.7545,3.3717,4.5582,3.7141,3.4737,1.0
0.119,928.7478,0.6678,0.1572,26.7083,-1.2443,3.3471,-10.678,-3.5412,-2.2404,2.6566,4.5152,8.4568,8.5523,10.1134,4.7451,3.9064,3.6585,6.2195,3.9185,1.0
0.1526,1035.2029,0.625,0.2437,20.1327,3.7234,4.9239,-13.5174,1.8364,-2.1619,1.7909,5.4987,9.8699,9.4782,6.4678,6.4494,4.8177,4.2305,4.6534,4.2482,1.0
0.1386,1043.4724,0.6111,0.2199,15.5705,0.734,5.1016,-1.0354,4.417,4.471,-1.4581,5.1344,5.646,12.5193,3.8667,4.0394,3.514,3.0766,3.2096,2.9176,1.0
0.0563,698.812,0.7671,0.1419,22.3416,11.5369,4.7079,0.7798,2.0955,1.9151,-0.1535,2.6449,5.2282,5.5286,3.2778,2.1569,3.4451,3.0809,1.7791,1.8138,1.0
0.0712,817.8633,0.7274,0.1847,17.8022,14.0104,3.9472,0.0373,1.9558,2.7372,0.0902,2.8975,6.1311,3.5265,3.8946,3.2611,2.3008,1.8742,1.999,1.6239,1.0
0.1046,830.1515,0.7247,0.1356,28.8189,2.7239,-1.8788,-2.0123,2.7945,2.7432,-0.4818,1.7991,16.4637,14.236,7.6299,4.6438,2.6476,3.4876,2.7275,2.487,1.0
0.0691,793.4997,0.7327,0.1737,19.3113,12.2052,4.5953,-0.7095,2.4723,2.5072,-1.3455,2.2308,5.6847,5.1142,3.5692,2.9297,3.1054,3.3871,2.7762,3.3332,1.0
0.1775,1068.8994,0.6028,0.2202,20.0527,7.8705,8.2142,-3.3046,2.5038,1.2179,-2.2778,2.2394,7.0619,18.1778,5.2978,8.7111,4.8763,3.6931,3.5551,3.8166,1.0
0.1831,1317.3881,0.5856,0.3402,14.2705,26.2916,2.5586,-3.4351,-1.9933,-2.9586,-0.0525,2.403,6.9273,8.0466,5.3626,6.0323,4.035,5.8264,3.877,2.2271,1.0
0.1946,1274.4836,0.5479,0.2936,12.7956,10.846,4.5969,-6.7661,-1.1539,2.6821,1.561,1.3861,9.9011,10.8507,6.6905,4.9893,4.2311,4.3586,3.9624,5.355,1.0
0.1386,987.6882,0.6431,0.1821,24.1955,0.9323,5.1205,-7.8956,-0.6982,-0.837,-0.7299,4.4301,13.2756,19.2112,6.2413,9.1429,4.8045,5.8859,4.4468,3.6422,1.0
0.1521,1064.7782,0.6225,0.193,27.109,0.6997,-0.4506,-4.1326,-6.4645,-1.8656,1.428,5.735,19.658,14.155,10.1787,6.2421,7.1949,4.6082,5.1635,4.7914,1.0
0.1376,1055.8569,0.6564,0.2578,16.3764,17.4501,3.1119,-7.5867,-1.6889,2.6243,-1.2261,2.9703,11.5167,9.1175,5.5385,8.3538,3.5343,3.891,4.7831,2.2087,1.0
0.1172,847.2142,0.7467,0.1474,29.3928,10.9316,-0.594,-5.1771,-2.5585,4.6801,0.5814,2.0495,20.218,8.5053,11.4299,6.5036,4.9812,4.2122,6.5574,2.3421,1.0
0.0467,623.2249,0.8036,0.1231,24.3998,15.0618,5.7012,-1.3452,-1.3046,0.7507,-0.6563,2.4757,5.1681,5.3492,5.227,3.9682,4.8267,2.7751,4.2025,2.1448,1.0
0.052,621.3244,0.7969,0.1114,26.5542,12.0933,7.372,0.8321,-1.8532,0.5114,0.3197,1.668,4.1117,2.9498,3.0819,3.1213,3.8629,2.4934,2.6995,2.7104,1.0
0.0877,931.4084,0.6958,0.219,17.4761,17.1401,3.4999,-0.9026,0.9418,1.0442,-1.1188,0.9969,9.7925,4.177,3.6683,4.2252,3.3593,3.9057,2.8237,2.3158,1.0
0.1724,1181.8367,0.5803,0.2553,12.5945,9.2987,4.439,0.0557,-5.5099,2.9284,-0.0583,1.3582,10.6993,9.8641,3.2883,4.5659,3.8858,5.5542,2.7664,1.9827,1.0
0.142,1115.6473,0.6154,0.224,22.9426,13.2918,4.0639,0.3652,-3.6851,-0.1457,-3.1064,3.1309,10.8178,15.9812,8.0271,7.5485,4.8786,5.3701,5.1198,3.0217,1.0
0.1091,939.1205,0.7102,0.161,31.1542,10.0141,-5.4643,-1.9285,-1.4563,-1.6703,-3.9281,3.0022,11.8081,13.8353,7.3431,5.8842,3.0317,3.9434,5.6181,3.9298,1.0
0.1643,1197.4659,0.5622,0.2703,16.8959,13.5344,9.3818,-7.3528,-4.4227,-0.3943,-3.1629,4.6469,10.5778,19.7141,4.8153,5.6465,5.8407,5.7749,7.1456,3.1055,1.0
0.1581,1163.3242,0.577,0.2189,21.8551,5.2349,2.42,-2.9523,-4.2124,-0.5674,-1.8127,2.634,16.0603,15.6445,9.1141,6.5118,5.2143,6.5327,6.5725,4.1579,1.0
0.1438,1100.7593,0.6504,0.2125,22.5787,5.7932,-7.2946,-9.0256,0.4056,-0.2853,-2.5483,0.8872,16.6381,15.3652,8.2591,5.8345,5.4065,5.7931,5.2261,5.2471,1.0
0.1357,1067.7234,0.6173,0.235,18.0882,11.6379,5.2688,-3.0901,-2.4471,1.1127,-0.4055,3.1057,12.3914,15.9306,7.8142,8.1141,6.9414,4.3863,5.1741,2.7944,1.0
0.0853,748.1633,0.7702,0.1373,28.1439,12.7043,3.3729,-2.4288,0.0058,-0.0136,-1.0011,2.4804,4.9469,4.2403,4.9083,2.223,3.5022,2.8358,3.1527,2.1795,1.0
0.1055,870.3455,0.6997,0.1746,21.0721,7.0356,2.4513,-2.558,-1.0341,2.702,2.71,3.9972,10.0215,7.4786,4.3394,6.2893,6.3045,4.6155,2.9241,2.3218,1.0
0.0605,745.6052,0.7519,0.1537,20.3788,11.5029,4.4988,0.1288,1.7959,3.2122,-0.1072,1.3805,8.6843,5.5705,3.2529,2.9742,2.7384,2.2341,2.4772,2.4336,1.0
0.1056,1090.3348,0.5974,0.2202,14.2082,7.2154,4.0182,2.2076,-0.5448,3.0455,1.3914,-0.0423,10.4013,7.6468,5.5257,4.4097,2.792,2.552,3.3498,2.4055,1.0
0.2273,1257.1482,0.4512,0.2225,13.7169,-10.8057,12.5776,-6.7789,-0.3611,3.3166,4.0384,-0.0536,19.9529,11.7696,8.2363,9.2913,4.8794,3.4469,3.876,3.4212,1.0
0.2806,1327.9949,0.4185,0.2576,8.9675,0.8866,23.8825,-8.1018,-5.0665,1.6264,1.0751,-2.0063,15.3928,7.0372,8.7478,5.8511,4.8479,3.0232,3.7505,2.0938,1.0
0.2098,1376.7567,0.4642,0.2929,8.5075,2.7601,7.1697,-3.7942,-2.1184,1.7178,2.5267,0.1181,10.2539,9.3934,9.0463,6.7089,5.356,2.7211,2.6285,2.0201,1.0
0.1899,1232.3243,0.5517,0.2537,13.642,6.8963,5.8259,-1.2915,-4.2749,1.6333,1.5871,-1.9512,13.0704,7.5722,6.518,4.6377,6.5653,3.1183,3.1637,3.1731,1.0
0.1377,943.8953,0.671,0.1455,28.3262,-3.7105,-5.0502,-0.8408,0.2769,-1.2415,3.4612,4.1977,11.7865,12.8333,10.9403,5.6209,4.8324,5.2995,5.0624,5.1473,1.0
0.1343,954.5148,0.6936,0.2189,21.7757,16.4269,2.8931,-3.7091,0.0981,-2.9373,1.1458,2.7563,9.9916,10.3687,4.4457,5.6716,3.6582,4.1898,3.6017,3.326,1.0
0.0924,809.5696,0.7213,0.1444,22.9645,7.7018,2.1965,3.2064,0.3744,0.9638,2.3912,-0.0278,9.4384,8.5136,3.55,2.7845,3.0922,3.3282,2.6956,3.176,1.0
0.1496,1160.4033,0.6173,0.3037,6.0994,17.299,3.3116,2.8018,2.5679,4.2953,-0.6671,2.1327,12.4608,6.1594,3.7929,4.3217,2.506,2.5748,2.8336,3.1625,1.0
0.1638,1048.7313,0.6411,0.2449,15.1216,8.792,3.5816,-2.4812,-1.3667,3.2688,1.2395,2.1691,15.8472,5.4195,4.3799,2.9029,2.916,2.9014,3.0669,2.7812,1.0
0.2646,1320.6914,0.4427,0.2828,2.7693,-4.1529,6.3279,2.1121,1.7375,4.1527,-2.4962,2.4075,16.7962,16.6318,5.1039,3.9462,8.0242,3.9282,3.8325,3.2751,1.0
0.1308,987.2419,0.6135,0.1937,14.5534,-0.0264,5.702,1.0198,1.812,4.036,-3.7814,0.8987,14.7493,7.3556,7.1868,6.7308,4.8854,6.7152,3.5987,2.8121,1.0
0.1105,783.48,0.6819,0.1319,18.2907,-2.7535,6.9294,0.6045,3.3024,2.9164,-3.1761,1.1737,11.8077,10.6276,7.3101,4.8543,5.3995,3.9571,4.2559,3.6767,1.0
0.0755,744.6351,0.7429,0.151,22.8991,8.62,6.1938,-1.3339,0.6441,3.3629,-0.4481,2.7052,8.1573,7.8595,4.0894,5.7016,4.486,3.2869,3.236,3.6179,1.0
0.1745,1019.1848,0.5715,0.1686,18.524,-4.6515,7.9864,2.48,1.7537,2.9347,-2.2204,0.7245,12.1412,14.1912,7.2507,7.0446,5.5647,3.8065,3.1223,3.8956,1.0
0.1733,975.3848,0.5988,0.1655,17.0604,-1.1485,7.3067,0.5878,2.6852,5.0041,-2.067,0.0301,15.3696,14.9289,6.1094,5.9021,2.998,5.6593,3.5165,4.7889,1.0
0.0335,623.8002,0.7953,0.1302,19.9306,13.8082,5.2718,1.4845,2.4701,2.8191,0.5652,2.646,5.7324,4.7224,4.6775,2.9554,3.3967,2.5462,1.9187,2.4477,1.0
0.1334,1283.6322,0.5754,0.3456,3.6609,19.8454,1.191,1.1952,2.1949,2.3542,-0.938,2.4695,7.4845,4.5296,2.9758,3.4626,3.3942,2.2715,1.7561,2.0582,1.0
0.1348,1053.5718,0.6302,0.2491,14.9944,7.3481,1.6557,-0.5074,2.3155,2.316,1.5679,3.1188,16.7267,12.2238,3.9863,5.8349,3.3977,5.2587,2.5842,3.4123,1.0
0.1145,895.2296,0.6818,0.1832,20.2238,6.9756,7.2541,-2.202,1.8746,3.1743,-0.9201,2.6815,6.723,6.7465,3.8926,2.1548,2.6232,2.5923,2.1427,2.4501,1.0
0.1594,1037.5588,0.6571,0.2359,19.6086,11.682,1.326,-4.1368,3.6503,1.9717,-3.6414,5.5353,10.2178,12.3344,9.1461,5.9686,4.1753,5.0268,2.993,2.7228,1.0
0.0738,776.1763,0.743,0.1503,25.3238,8.5091,2.2551,-2.579,3.2253,0.4375,-0.9053,3.9222,11.3856,7.0977,5.5822,3.4736,3.5906,2.6128,2.0372,2.7219,1.0
0.1623,1010.4731,0.6428,0.2,21.706,2.6596,4.2821,-10.8992,0.0632,3.561,0.1877,4.2099,10.6576,8.2695,3.9369,7.1227,7.0542,6.8263,2.8473,3.3979,1.0
0.1361,1041.896,0.6215,0.2587,12.2379,7.8285,6.6111,-10.5341,4.527,1.8977,2.0782,2.604,5.6297,5.2417,3.1592,6.0511,3.0728,4.2544,4.0849,2.9967,1.0
0.1477,958.3179,0.6823,0.1957,24.2305,5.5349,-2.1447,-8.622,4.0042,-1.7487,0.2987,6.2237,8.6695,10.3944,6.1025,6.8958,5.1083,4.7895,2.7344,3.6873,1.0
0.0895,753.2127,0.7432,0.1336,25.7549,5.1803,6.1171,-3.2116,3.2328,2.0838,-0.7679,2.7454,4.3904,8.1867,6.3833,4.3124,4.1018,3.0159,3.9999,3.274,1.0
0.0257,526.2026,0.8292,0.0955,26.1014,12.0655,8.0102,1.8447,2.208,0.8146,-0.8833,1.3416,5.1448,2.9778,3.1676,1.627,1.9311,2.3111,2.9608,2.807,1.0
0.1118,1169.4517,0.614,0.3049,6.548,19.1344,2.8527,3.0959,2.895,2.4755,-0.3943,2.4166,12.1218,4.2862,3.3808,2.4931,2.5875,3.0575,3.1353,2.0995,1.0
0.0867,1001.2264,0.6635,0.2533,8.9863,16.8023,2.4224,-0.2789,1.0345,3.3865,-0.917,4.0508,6.904,6.9513,2.9432,6.917,2.3338,2.3527,3.412,2.8959,1.0
0.0418,631.2704,0.7872,0.1283,21.202,9.9338,4.5689,-0.9679,2.2696,1.5534,-0.4086,2.634,5.9756,2.1218,3.0691,2.8274,2.3665,1.5397,2.4992,2.3265,1.0
0.0721,761.4174,0.7341,0.1454,25.5623,9.5185,9.6642,-5.8557,-0.8977,0.4492,-0.2026,2.6789,6.8454,9.1139,4.3637,4.0873,6.9552,3.474,3.43,3.5241,1.0
0.0883,787.213,0.7399,0.1639,26.6234,13.0557,7.6397,-6.4038,2.7158,-1.5362,-2.4786,1.7844,6.3232,7.7258,8.7236,6.3654,5.5822,3.6246,3.1821,2.7599,1.0
0.0919,895.9144,0.7196,0.182,24.1803,16.379,2.1938,-1.0719,0.4179,0.9842,0.391,3.3836,5.6014,14.8454,5.4522,5.2642,2.721,4.344,3.0711,2.2613,1.0
0.1069,839.3591,0.7201,0.1546,25.3072,5.6785,0.9109,-4.0939,3.8727,0.0067,-1.5914,3.7644,3.7473,14.875,7.2284,7.8695,3.0786,5.7872,2.7059,2.6285,1.0
0.1003,801.4019,0.7245,0.1301,28.4648,3.8227,0.804,-0.3579,1.3,-1.7243,-0.0254,5.0373,8.0048,8.1624,5.9273,3.1816,4.8954,3.7863,1.9287,3.1283,1.0
0.1239,818.8299,0.72,0.1128,29.3973,-1.2597,-2.2582,-1.9883,-1.0319,0.0493,1.9687,4.2895,5.9763,9.2111,5.1503,2.5528,5.9375,2.8705,2.8694,3.491,1.0
0.1188,902.8262,0.6983,0.1955,22.6326,10.537,2.3222,-4.9933,3.7644,0.5083,-0.8693,5.1921,5.4614,7.413,6.0139,5.0403,3.1345,2.4877,2.4476,2.7855,1.0
0.0852,822.7834,0.7242,0.1877,18.0634,14.1395,6.7586,-1.3651,1.476,1.4158,-1.0791,3.2275,5.6699,4.4242,4.4521,4.2065,2.8824,2.6976,3.1137,2.734,1.0
0.1182,1095.3153,0.6328,0.2672,13.059,15.0881,1.9968,0.752,2.2449,2.4187,-3.0121,2.6388,11.0689,8.2063,4.5543,3.8928,4.0312,3.0749,4.1902,2.4242,1.0
0.1774,1235.4674,0.5794,0.305,10.0653,16.0689,5.6483,1.2444,2.3632,3.663,-0.7779,2.8156,8.4806,8.9487,4.4711,3.304,1.7553,2.8249,2.6529,2.9548,1.0
0.1754,1290.2961,0.5178,0.3375,2.0521,7.2256,4.2443,1.2498,5.0814,1.8252,-1.6454,1.2769,14.4971,7.7444,4.4607,3.9584,5.6647,2.5669,3.1705,2.7163,1.0
0.1557,1209.6472,0.5654,0.3014,5.522,9.0943,2.9144,-3.7968,0.7302,3.4143,0.0856,3.5762,11.7622,6.4183,3.4551,6.0532,6.7191,4.8664,2.3955,2.0203,1.0
0.1418,1102.1893,0.6245,0.2787,13.7896,13.6484,3.5541,-9.8673,4.3617,2.0613,0.362,3.1878,7.8902,5.8561,3.7936,6.7172,4.9493,3.8103,3.2012,3.2182,1.0
0.145,1115.8622,0.5955,0.2657,13.4312,7.557,5.7556,-7.1735,2.3215,4.5521,-0.2717,2.3638,7.8999,12.5597,5.0289,8.3157,5.3314,3.8837,4.0654,3.0704,1.0
0.136,936.83,0.6607,0.2084,18.4075,12.0426,7.2216,-6.655,-2.5892,0.524,-1.2881,2.788,6.4155,10.0625,5.1563,7.6001,8.4203,4.8175,3.5984,2.7058,1.0
0.0922,937.1337,0.6767,0.1996,16.9189,10.9881,2.3045,-0.4212,-4.0037,1.0057,1.0491,2.3566,8.664,9.6216,4.7429,6.6308,7.0294,3.9597,3.5471,2.1434,1.0
0.0897,907.1987,0.7067,0.1997,18.9611,12.9681,-0.6695,-3.409,-0.1224,-0.7915,1.1835,4.4032,10.1158,8.8711,3.1421,4.212,3.8044,3.8004,3.0775,2.318,1.0
0.062,758.5847,0.755,0.1601,21.7652,13.8414,-0.2166,2.2539,2.0056,0.6766,-0.6601,3.4966,7.261,4.2971,5.9674,2.7539,2.6261,3.0945,2.9358,2.655,1.0
0.0481,624.4323,0.7808,0.1132,22.1844,6.3693,4.9575,-1.0295,-0.3203,3.7725,0.3711,2.5132,5.1768,9.2152,2.188,3.0354,3.8806,4.0429,2.7993,1.7698,1.0
0.1375,1141.2041,0.6061,0.2866,9.8515,14.075,4.2089,-1.3452,0.9144,2.1171,-0.4665,3.8144,11.2381,7.7275,3.3527,4.1137,3.4549,3.2223,3.1468,2.6954,1.0
0.0972,852.3325,0.6903,0.1759,20.0715,7.0422,6.3623,-2.0637,2.5752,2.452,-3.616,3.7965,8.6484,15.7699,4.524,5.5165,3.2603,3.3964,2.4132,2.477,1.0
0.0925,688.4447,0.7829,0.0941,34.9208,4.4019,0.8322,-3.0496,-1.1639,0.4114,-0.7049,3.9132,9.0406,6.1543,5.991,3.4931,4.4167,3.5235,3.5208,3.2087,1.0
0.0941,817.0161,0.6985,0.1455,20.8615,2.9449,7.7039,-0.2198,-2.5785,6.1217,1.1309,2.1877,7.3021,11.1524,3.4722,4.8043,5.8789,5.1505,4.9823,2.4929,1.0
0.1539,1070.1403,0.5903,0.1909,11.9361,-2.4597,2.544,-3.6669,-1.2527,6.807,0.3557,0.978,9.6521,13.5205,4.7411,4.9883,2.4307,4.0013,2.6895,4.2825,1.0
0.154,1012.8907,0.6303,0.2064,20.864,3.4817,0.89,-3.1318,3.4211,0.4264,-1.1371,3.3324,11.2803,11.7875,5.4635,5.8327,3.1851,3.0257,2.4772,3.0401,1.0
0.1794,1095.6941,0.5686,0.2189,14.0285,-3.4686,6.3554,-0.9692,2.8807,2.86,-1.2928,2.8707,13.5224,8.5884,2.9805,4.1195,7.1016,2.9417,3.2876,2.784,1.0
0.1656,1094.8323,0.5924,0.2515,11.0272,3.4504,4.1583,-2.5457,4.0162,0.1023,-0.4098,0.0865,10.8073,7.718,3.0115,2.655,2.0522,2.1895,3.1695,1.8982,1.0
0.0703,1023.5153,0.6473,0.2653,8.0334,13.66,3.4908,0.2173,3.8811,0.898,-0.1307,2.852,12.3259,5.7626,3.6105,2.9906,3.0213,2.1231,2.3796,1.5018,1.0
